1	63112	1000	153.266790867	117.597913027	153.242	115.59977603
2	63112	1000	127.615692854	62.7016971111	127.578	61.2840108871
4	63112	1000	77.0226650238	36.6031179428	75.986	35.4047179222
1	63112	5000	778.062695026	600.026130915	778.038	597.966396809
2	63112	5000	695.866032124	318.473292112	695.840	317.084280014
4	63112	5000	413.999612093	185.841310978	413.967	184.628013849
1	7889	10000	199.623986959	171.085639	199.604	170.604769945
2	7889	10000	201.149070978	110.627298117	201.128	110.207787037
4	7889	10000	119.498268127	77.8490281105	119.469	77.4161820412
1	11776	10000	296.128271103	248.947407007	296.108	248.371871948
2	11776	10000	304.700385094	140.058638096	304.675	139.586972952
4	11776	10000	189.594588995	86.4862289429	189.566	85.9996039867
1	16767	10000	423.911232948	341.477005959	423.890	340.714997053
2	16767	10000	399.701900005	206.334125042	399.680	205.775269985
4	16767	10000	235.801645041	133.691097021	235.774	133.141634941
1	23000	10000	582.048269987	459.192467928	582.027	458.306969881
2	23000	10000	570.157315969	252.290179014	570.132	251.623648167
4	23000	10000	338.819720984	149.549617052	338.789	147.927134991
1	30613	10000	773.075324059	602.46415019	773.054	601.341115952
2	30613	10000	715.576395988	351.541638136	715.553	350.740747929
4	30613	10000	421.672911882	217.82290411	421.644	216.074959993
1	39744	10000	1009.37802601	771.964607	1009.354	770.645113945
2	39744	10000	941.26253891	416.072226048	941.224	415.147610903
4	39744	10000	571.379168034	241.335747004	571.347	239.467017889
1	50531	10000	1249.83866811	977.036759138	1249.813	975.42985487
2	50531	10000	1132.65396404	556.898214102	1131.590	555.72933507
4	50531	10000	651.343472004	337.923041105	651.314	336.88577199
1	63112	10000	1565.25859094	1209.105443	1565.234	1207.07739091
2	63112	10000	1437.55941892	640.821933985	1437.533	639.414607048
4	63112	10000	852.832035065	373.463068008	852.798	372.243412018
